SEANCE;GROUPE;CODE;VALEUR;OUVERTURE;CLOTURE;PLUS_BAS;PLUS_HAUT;QUANTITE_NEGOCIEE;NOMBRE_TRANSACTION;CAPITAUX
16/10/15;11;180045;BIAT;78;80;79.8;80;1640;12;131185.08
16/10/15;11;210090;TUNISIELEASING;21.68;20;0;0;0;0;0
16/10/15;11;220005;BT;10.55;9.82;9.82;9.9;3468;18;34248.31
16/10/15;11;260095;STB;5;6.26;6.06;6.32;4011;17;24495.54
16/10/15;11;310060;BNA;7.6;12.98;12.85;12.98;1955;19;25187.84
16/10/15;11;340005;AMENBANK;26.19;25.9;25.9;25.9;425;15;11007.5
16/10/15;11;360035;ATB;4.37;4.38;4.28;4.38;1270;4;5512.6
16/10/15;11;390010;UIB;14.75;14.92;14.92;15;380;4;5693.6
16/10/15;11;400005;SIMPAR;55;36;36;36;25;1;900
16/10/15;11;420085;CIL;13.39;14.3;14;14.3;3100;5;44300
16/10/15;11;470010;ATL;2.7;2.67;0;0;0;0;0
16/10/15;11;570001;POULINAGPHOLDING;5.62;5.09;5.02;5.09;122357;23;622784.25
16/10/15;11;606001;STAR;145.25;160.5;156.17;160.5;167;13;26641.3
16/10/15;11;653001;SOTETEL;3.45;1.58;1.58;1.59;1035;2;1635.31
16/10/15;11;656001;SOTUVER;5.28;3.15;3.1;3.15;16365;28;51148.45
16/10/15;11;658001;SOTUMAG;1.76;2.18;2.14;2.18;1700;3;3642.06
16/10/15;11;659001;SIAME;2.29;2.25;2.25;2.25;50;1;112.5
16/10/15;11;661001;ATTIJARILEASING;26.32;22.99;22.99;22.99;10;1;229.9
16/10/15;11;665001;ELECTROSTAR;6.89;4.1;3.95;4.14;3747;21;15171.77
16/10/15;11;666001;SOTRAPIL;8.93;9.07;0;0;0;0;0
16/10/15;11;672004;MODERNLEASING;5.28;3.88;3.88;4;151;6;587
16/10/15;11;678001;SOMOCER;2.51;2.58;2.53;2.65;11602;59;29781.84
16/10/15;11;713001;GIF-FILTER;3.38;3.07;3.02;3.2;14614;45;45052.23
16/10/15;11;714001;ASSAD;8;5.25;5.25;5.36;2813;24;14846.16
16/10/15;11;718001;SITS;1.98;1.99;1.99;2.09;7410;40;14897
16/10/15;11;720001;ELWIFACKLEASING;16.25;7.52;7.52;7.52;11;1;82.72
16/10/15;11;721001;ESSOUKNA;6.29;4.06;3.9;4.06;792;7;3096.8
16/10/15;11;725001;ADWYA;8.18;6.8;6.8;6.9;1527;13;10393.5
16/10/15;11;727001;TPR;4.3;3.5;3.47;3.53;4121;20;14391.95
16/10/15;11;729001;SOPAT;3.01;2.38;2.33;2.4;3350;8;7955
16/10/15;11;730001;ARTES;8;6.54;6.54;6.54;420;7;2746.8
16/10/15;11;731013;HANNIBALLEASE;7.72;8.29;0;0;0;0;0
16/10/15;11;735001;CIMENTSDEBIZERTE;6.45;4.01;0;0;0;0;0
16/10/15;11;738001;TUNISRE;9.95;8.38;8.2;8.4;1926;11;15827.47
16/10/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.45;10.35;10.48;9551;29;99759.45
16/10/15;11;744001;TELNETHOLDING;5.07;3.98;3.87;3.98;1820;10;7078.6
16/10/15;11;753001;ONETECHHOLDING;7;6.57;6.56;6.57;140;3;919.2
16/10/15;11;755001;CITYCARS;11.4;12.7;12.7;12.7;72;2;914.4
16/10/15;11;757001;EURO-CYCLES;16.22;30.2;29.79;30.2;4825;38;144289.81
16/10/15;11;758001;BESTLEASE;2.09;1.75;1.75;1.75;100;1;175
16/10/15;11;759001;CELLCOM;8.15;8.54;8.5;8.75;5713;46;48687.88
16/10/15;11;761001;SAH;10.47;9.89;9.78;10;5518;35;54533.27
16/10/15;11;762001;MPBS;7.3;6.86;6.7;6.86;320;7;2157.2
16/10/15;11;763001;SOTIPAPIER;5;4.4;4.36;4.47;11780;26;52265.56
16/10/15;11;767001;DELICEHOLDING;15.15;14.53;14.15;14.54;2578;23;37083.65
